,p_value
ST3GAL6,0.0007892313660940283
ATP2C2,0.012649587247439276
NGFR,0.004141345726919021
CDON,0.01647147353698282
TAF2,2.3683380411727834e-06
HIPK2,2.5075770869625616e-05
TNPO3,6.577496281992823e-06
RFXANK,0.0010917430667776447
TMEM161A,0.002221689964293676
LPAR2,0.040479627392067875
CTSA,0.00012187466576180278
SUGP2,2.677380767810027e-05
SLC12A2,0.009503759694835474
SNX24,5.9775561370351576e-06
EYA2,0.04790816117619068
CNN2,0.3456368650259827
ABCA7,0.000983755868300019
SNCAIP,0.6786422021835641
DDX20,1.492769286026539e-05
BTBD1,1.710892689309498e-05
FAR2,0.9331589757220526
BCAS1,0.1039812660435329
POU1F1,0.9271024188545115
CHI3L2,0.12837374095892565
SBNO2,0.07849093734047687
PMS1,2.596758405490341e-06
HMG20B,0.009849847827828464
CALCRL,0.4345399206102474
TAF11,2.0209732137420648e-05
ANKS1A,0.00014843831603324022
AP3D1,0.0001948341587544107
ZNF76,3.514796304883994e-05
SLC9A3R2,0.0012917782810615021
NTHL1,4.537586657968371e-05
UHRF1BP1,2.9172226420039183e-05
GNAI3,8.35456891635934e-06
IPO5,8.50421156751674e-06
OAT,1.4020981796594801e-06
WDR3,2.2812693441245e-07
PKN2,6.985467986646256e-05
WDR18,0.0008520522076978134
TRAM2,0.0005181745231094236
NTN1,0.0001758102751722963
GLP2R,0.003943057961717085
MCM10,0.31856717405742296
DGKA,0.0011545943476477423
ERBB3,0.1106006705751854
ROPN1,0.36562236493719036
ANKRD44,2.3970711059991164e-05
KARS1,3.6254473139675584e-08
ADAT1,5.5094490788406045e-06
PDIA5,0.004226689757595709
TBC1D22B,0.0007992507169177601
NDUFB4,7.684333253338616e-10
SPEN,0.00010715810910558994
MYLK,0.06386638499789213
ZC3H15,1.3907783864613583e-07
MAP2K4,7.843458549944348e-06
PACC1,1.447271344935574e-05
SNAP91,8.500487613159615e-05
SLK,6.053801726344108e-05
CYB5R4,3.855550279847884e-06
COL17A1,0.08789248588214468
GSTO2,1.0993287186254949e-06
SEC61A2,6.553526564408486e-05
PRKCQ,0.00040232879509102603
TLE2,0.0035954071396869396
ASB1,2.1980525713489684e-06
FAM107B,0.0004807029834230043
ME1,1.1746374940793298e-05
TBC1D1,0.016495215356873635
CDK13,1.3828232843516172e-05
MTHFD2,0.003034846549457717
SLC9A7,6.411061456404596e-05
FOXJ2,1.9869962704171558e-05
YBX1,5.321878653703258e-05
PDE4A,0.04182329189105866
PPP2R5A,0.00010301801874954037
CTNNA2,0.000118439614297039
ELAVL1,0.00013584114388069934
TIE1,0.4847575015293205
DIP2B,1.104866705275491e-05
SMARCD1,0.00038508731629190526
KDM4A,9.433420638443877e-06
NFYC,1.012106195099858e-05
ZMYND12,1.381440589689991e-05
SLC9A3,0.2985300028876926
NGEF,0.04075442127285737
ASPM,0.017888159522710743
CD84,0.07733798420193679
ELOVL1,5.2603332352413986e-05
SPI1,0.11390450874490281
POLR1H,0.00011745339545755977
MPPED2,0.00024924809880608206
CLDN18,0.09333095610275748
ZBTB11,4.9443575166382465e-05
ATXN3,4.23415551277268e-06
GOLGA5,8.765984848325267e-06
FGFR2,0.01691303317689215
LRRC40,2.3558001806988388e-07
ISOC1,1.4631482567972852e-05
EML1,0.00033624007354556907
TRMT11,1.885006424002219e-08
THUMPD1,3.6576499094918102e-06
MSANTD3,0.0037570689853512044
KIF26A,0.0095619324713224
ATG2B,4.750539289737909e-05
ARFGEF1,2.098475303964836e-05
ACSM2B,0.011107072945416078
ZFAT,0.00020087010715719316
MTFR1,1.578669408170495e-06
STAG3,0.052692858131734306
FECH,1.1303762717849145e-05
MYO9A,2.4639570755345088e-05
DDX3Y,0.015780471605114765
PFKP,0.009059669061665243
IDI1,7.758144054434825e-06
SP100,0.007823439701842303
KLF6,0.02101467106904903
PLPP1,0.002982897348502339
NEO1,5.070707772180559e-05
TRAM1,6.062307034879152e-05
PHKA1,5.307882240809792e-05
TNFRSF1A,0.0012921788082834815
CACNB1,0.00011586780543252527
EVI5,4.914226758035674e-06
STOML1,3.641492357300398e-05
PKM,1.897817039746605e-05
DHX29,1.1924902581198479e-08
DNTTIP2,0.0006016723734313855
METTL22,0.0013434160503288009
TP53BP1,3.008135290649977e-05
TRO,1.1490042643732485e-05
RRP15,0.1391274683156074
RHOA,5.060552709054168e-08
DHX8,9.899559643178133e-08
PMS2P4,7.42535534904749e-06
PRKCZ,0.0008719509630935352
ZFY,0.02254907266433677
IARS2,5.543840707373012e-06
SYT1,0.00888905067399957
NAV3,0.12968945139710958
IDH3G,8.109535076969323e-06
ROGDI,0.001840858332111858
PDZD4,8.880744118252798e-05
ATP2B3,0.018483839714270187
ROCK1,9.505267312724586e-06
CBFB,5.324025551279929e-06
PDK3,0.00016719820434599373
HYAL2,0.0065943615630839544
HDAC4,0.00027205395878836583
RASSF1,0.004226659795954019
FGFR3,0.11965135766985847
IFI35,2.493266246189997e-05
HEATR6,1.975893605523047e-06
COASY,4.9219309709462446e-05
PLEKHH3,0.001161817206328858
MEF2A,3.912113962730723e-05
OTUD5,7.739165150937582e-05
TFE3,0.00019475225254297944
TBC1D25,2.3150292099419817e-05
ACSL4,0.00023134639462381106
INPP5A,0.000292076035055763
GPKOW,8.14055157506583e-06
GRIPAP1,8.435743909866679e-06
FTSJ1,6.796238430961069e-06
PRR11,0.002910610790004135
REEP1,7.153604288991077e-05
ATP11A,0.003746325840267248
POLR1A,4.024027011725852e-05
LAPTM4A,1.9914658908968344e-08
TTC7A,0.02192354284337246
IP6K2,1.9781635106004104e-06
STON1-GTF2A1L,0.0498275472358943
SRBD1,2.0095249024714162e-07
KIF2A,2.088280178355838e-06
RASGRP2,0.3553605023515263
PSME4,0.00027875769001557856
IFT80,8.220311022450156e-06
ERLEC1,6.1121901846390504e-06
PPP2R5B,9.39156489463917e-05
PYGM,0.2927861767546692
PAGE1,0.6040090515706429
PITX1,0.6682841609621648
TRPC7,0.7187089522798561
MAST4,1.0717939224120894e-05
ADGRF5,0.39966618971295287
SDK2,0.07277929423081046
ADAM7,0.029440614673269864
NUP133,6.186813695902748e-06
NUCKS1,1.3882580404798795e-06
VPS35,1.6828639658383556e-10
DNAJA2,6.193061819913974e-08
BCL3,0.5327093895436061
KCNAB2,0.0003531212674510673
ABCC9,0.0002892239945346076
GAL,0.3107643367419754
CLEC2D,0.2409583205721949
FUNDC1,2.9957676979323114e-08
MAOB,0.00026561550230248153
RORA,0.0019726272369585767
DRD4,0.44716822623055186
TGFBR3,3.76372410003064e-05
HES2,0.42140971053269694
ATP1B3,0.001457035621032118
NEDD4,0.35210265075244396
PIGB,2.0955184935405824e-07
MAPK6,0.001369342254516683
GNB5,6.903063248293616e-06
RAB27A,8.097628550387333e-05
HDHD5,6.994697995964122e-05
UFD1,2.3187445024575252e-07
GUCY2C,0.3513652010245576
PHRF1,0.0779242360383792
ELP1,0.00017104740331931782
NUCB2,8.43177145319063e-07
PFN2,1.3535006625622604e-05
PTPN3,2.965139863567233e-06
SPTB,9.560596281770175e-05
DAPP1,0.12747266950630126
FGF10,0.01845013028187937
SLC44A1,9.785484101714533e-05
TMEM260,3.4941260493717135e-05
SMG6,0.0006220900363564626
EXOC5,1.159859075508822e-05
CLTCL1,5.297315746764725e-05
FGF22,0.08285757530530882
FSTL3,0.10113732616404612
DGCR2,0.000170116883623386
RNF126,0.0017194573193754622
MNT,0.00022643123333394315
ZXDC,0.000127504735479903
JMJD6,0.0011700571496385816
POLB,5.5665877014088865e-08
ST6GALNAC1,0.4031770716043608
WIPI1,0.00038650070355258605
FRMPD1,0.2702722134139875
GBA2,0.0001350124373834884
NDST1,0.00036084747897531923
ASNS,5.061159355444249e-05
AP3M2,5.44048885317983e-07
CNGB1,0.768454981668452
ST6GALNAC2,0.12008006454539412
CHAT,0.8715150464920487
PABPC1,0.00966986354904128
TESK2,0.0016391187188929213
CFAP20,3.7954914219393004e-07
CSNK2A2,6.990097563558962e-06
PTPN21,6.178344735214524e-05
EIF2B3,4.840946071159708e-09
CAMK2A,0.9501661018116011
TCOF1,0.00039392851585167424
CDC42,2.8660898391797086e-08
OSBPL3,0.026670242250150633
EPHA8,0.0010391794933082977
SLC12A3,0.4601307309321391
RAD18,2.0188326946622205e-05
ATP2B1,6.09908995752737e-05
TRPM5,0.011341427511520964
NCK2,0.005839908345032445
MAP4K4,8.62500685735311e-05
MGAT4A,2.8599259661045754e-06
RPL31,1.750817620152677e-06
WDR1,0.00298425754571578
SNX13,3.432010397614614e-06
MS4A12,0.3958190122286043
ARHGAP10,0.00016409398308309207
RPS6KA2,0.0011166078905792416
ING3,0.00033253211111403347
VASH1,0.0003358601770879935
LMCD1,0.025941168359208233
BUD23,1.2179875034354028e-06
SEL1L,1.028682325125028e-05
TRIP13,0.08388720713801424
ATP6AP1,2.3136325936233095e-05
TCF3,0.02758895632126662
TRIB2,0.3494406682709106
DAZAP1,0.0041169315512645235
MBD3,0.0011896307147498577
PRLH,0.26380043719054497
HLTF,5.471359754423524e-06
FAM50A,8.620981373767335e-05
FAM3A,0.0001278406957441083
CPSF1,0.005570321589835798
MYO3B,0.027741397776857354
CYBRD1,0.013699364945648851
CDH19,0.04604491502972552
PDCD2,6.0084413270626626e-05
SLC6A15,0.2765080479065003
RDH11,1.5831833757063237e-07
PRKACA,2.3894444546733902e-05
ADGRL1,0.0001460803452278866
SPP2,0.7447272979022119
ACTN1,0.011467509085519358
ZFYVE26,0.0012239869576133994
RPS6KA6,3.3599367411786984e-05
EPN2,0.0001209739812792337
PTPN18,8.998553946486945e-05
LIMS2,0.4040602241108584
ASIC4,0.020575696811358117
SPEG,5.1205083200677164e-05
LNX1,2.0380489942547465e-05
ALDH3A2,0.0007047080852610688
TFRC,2.1610307893014576e-05
SREBF1,2.3545427775501903e-05
TRPC5,0.0021331402090964927
AFF4,0.00026730566327904585
UBE2D1,0.0036564961441196064
MPP5,2.357252163151227e-05
RHOBTB1,0.0006532949303116964
SMC1A,1.5460157303499403e-05
HSD17B10,4.704049202405639e-08
MARK2,0.00012796973477111512
HMMR,5.9099971768054085e-05
CHFR,0.0004227327252853347
TRHDE,0.05249859056822204
P4HA2,0.00029705311239825604
FCGR2B,0.8198464182469236
NFATC3,1.2105887797918297e-05
TRNT1,5.403218803192756e-08
ACADVL,0.004516221383273813
STK10,0.0029928315515542203
FBXW11,1.3580004793792657e-05
ACAP1,0.0004124645798152779
CRMP1,2.769320870360124e-05
EVC,0.0036666097264874144
DERL2,1.849000192328905e-05
SIDT1,0.00024914398228492165
NDE1,0.00022949785470707012
IRAG1,0.045367431724409504
TMEM38A,2.6668958941448955e-05
AP1M1,7.148481202521384e-05
PVR,5.7498533801120755e-05
XRCC1,8.228823207898149e-05
SCARB1,0.00020407464241027076
CYP2W1,0.3464678154791717
MCM2,0.0018353584128293838
MOV10L1,0.2518754174376526
PANX2,0.11149656553273606
SELENOO,0.003920988984140182
TP63,0.20398059624248138
ALPK1,0.12085061962734868
LLGL2,0.0014500987354837055
PDE8A,4.823111199535631e-05
CLCN4,2.0948565935942908e-05
NLE1,0.0016719037779411366
SDHA,0.00039006175255686706
SMARCE1,5.4040752885875775e-08
FNDC8,0.33647095672203564
GSDMB,0.2263546039820059
KDM5A,5.978104804071383e-06
ADAM11,0.014314999251067708
PPP2R3A,0.0007875516665532867
FERMT2,0.002056714517892098
ABCB11,0.1490331955701973
DHRS9,0.0838164415410241
CD5L,0.053442549969855806
PTGS2,0.1816307186488039
IGF2BP2,0.018589089351119255
MAP3K13,9.483048297917294e-08
ST6GAL1,0.004358559753686159
TBX21,0.2256683531758575
FRY,8.107508401992699e-06
PICALM,2.971589646781946e-05
NSF,0.00014281860730465696
GLI2,0.6279413804222589
CLASP1,1.4982895728705868e-05
MRPS34,0.00019330246089733425
NOTCH3,0.3077605003773695
CLNS1A,3.0979826517317084e-07
PPP2R2C,5.372722983591664e-05
TEAD2,0.1605019603789776
EED,2.5013310956929797e-07
CDHR2,0.006937092016219512
SNCB,0.0001385294397900983
TSG101,4.901089804486692e-06
NCBP3,3.575960941709888e-05
ATP2A3,0.00015710380102649686
CA12,0.4050076063092729
MGLL,0.06277164387708702
NTN4,0.09221780934893571
BCS1L,3.001945677918086e-05
NUAK1,2.4880528450808448e-05
DPP8,1.3680804056178785e-05
SLC24A1,0.0013528478003995957
ZNF532,0.0010497187824313533
SCARF1,0.023698490979078352
LMAN1,2.838386212687418e-07
HACD3,1.1386317347496802e-06
IPCEF1,0.061423325143156494
ZZEF1,0.00042517548360949833
NOX3,0.2547798704578353
ENO1,0.000397744350424817
SLC12A1,0.0014374565336955703
MYDGF,0.00015307005459106414
ANO8,0.01303327408178012
TUBE1,5.284442656755719e-06
ARHGEF10L,0.006891854081603384
TXK,8.4169015861785e-05
WSCD2,0.00020288998787080143
KCNQ2,0.009149449816953743
TACR2,0.4937764034846084
ACTR6,3.00417927898097e-07
TIPIN,8.930914632313921e-06
SRI,0.01362719575632577
EIF4G3,1.0831421627801574e-05
NUP37,7.458751393226853e-09
SEMA3A,0.0007948925669476473
GTSE1,0.12298715141233263
SEMA3C,0.11869763313752324
TTC38,8.675438622699086e-05
ACAT1,1.7417873745358984e-08
GRAMD4,0.0030976027026540743
CELSR1,0.0897715319336844
WNT8B,0.0085649707095884
ZNF638,4.31644922452796e-06
SLC25A40,8.058377079524443e-06
TIMM21,4.1837528530952924e-08
ADD2,0.8102108386858397
FGF4,0.5621889828958739
RASAL2,0.00030945561135199516
VPS9D1,0.0016785155708373086
ZNF37A,3.811237993973166e-06
MARK3,2.132334342639546e-05
SLC25A3,9.12106777134169e-05
FNDC3B,0.0005413541592669906
FOSL2,0.17175440588707822
CACNG5,0.010444101401137188
CACNG4,0.00042222631775759074
FRYL,1.3832120220811143e-05
TMEM131,2.301051508568423e-05
FSCN1,0.11034504354546579
ACTB,0.7632347853012493
MOCOS,0.053664278344888204
PLD1,7.883894683092815e-05
ATP12A,0.43566988276343277
WDR62,0.3804681781774075
DLG1,1.8276364049008864e-05
RAB7A,6.107881487160926e-05
BCAP29,2.0388666978716154e-06
SEC31B,0.0011736042059958126
SART3,3.7034668055886603e-06
ARHGAP15,0.8800758654476254
TUBA3D,0.6250635992964692
PAX2,0.3148184907357461
EXOSC7,1.2888374139696589e-08
KIFAP3,1.7653231609925545e-06
MKRN2,6.100014790616266e-07
MCM6,4.3180346696975114e-05
REXO2,5.203980637746666e-08
RBM7,2.4945764438163197e-05
RBMS2,0.02239198696054407
BAZ2A,0.00015240734581866642
PTPN23,0.0001227797047297963
MLH1,9.473025545617959e-08
UNG,0.0002156084029575726
FMO4,3.196815594120704e-05
KLHL20,3.420398971704073e-06
RGS11,0.0008428372133681951
SLC46A1,5.4030995083545216e-05
PLXNA2,0.00014630376691275463
SPAG5,0.012246826473516381
ANKRD13A,8.280498506599542e-05
TPD52,5.939210124455856e-07
ACACB,0.00023323412067802906
TRAF4,0.010686711152367247
PAG1,0.11504281754889814
GPATCH1,3.5325877428781086e-07
ICAM3,0.39346223412685544
NT5C2,1.7147838184716553e-05
MCAM,0.006963844793116101
GPC4,0.015833258770660396
MBNL3,1.199653002878746e-05
CAMSAP3,0.017886465876959544
RAP1GAP,0.00037217571531751126
XAB2,0.00013908338244514142
ARHGEF1,0.016629868615145694
STXBP2,0.001145163273066701
MAP2K7,0.00020020960307236992
NMRK2,0.13439767874124403
CTTNBP2,0.00011316519617879259
ACTL6B,4.8306644425940244e-05
RARB,0.009757487066853796
TOP2B,1.8864663814241745e-05
TM9SF3,2.660014065800286e-05
NFKB2,0.02338032533746192
UBE2T,6.867898715015625e-07
PPP1R12B,0.0001144799500854048
DNAJC10,8.243771568816928e-06
GTF3C1,5.422011258750585e-05
IL4R,0.09336190120583895
USP33,3.46051356955995e-06
PAK3,0.00043262207994525313
CAPN6,0.019713177526742606
DCX,5.532802531207775e-06
SNRPA,0.0021102422744193926
SPAG6,3.838818433002175e-05
EXOSC5,0.12472419033176523
DYNC1I2,2.6928969735788728e-08
APBB1IP,0.03255574641569486
LRCH4,0.001769490360957682
FAM76B,0.00019354864621843896
SIRT6,0.00020455690606830404
TYR,0.5298030214992524
POLD3,2.8823686729506494e-05
ACTN2,0.07691392170709047
CAPZB,7.955006914270893e-06
GPR137B,0.00019909679240752597
NAALAD2,0.002803960022689995
JADE1,7.657537233675767e-06
SLC25A43,9.774442626912878e-05
UBE2A,3.092038617196326e-06
FGFR1,0.00010120498973172197
FKBP6,0.7766915919326052
SMC1B,0.66546505533628
FBLN1,0.08442736784203865
ITGA8,0.1893979603180775
CST7,0.4546815696327752
MAP2,1.059499609279355e-05
PIAS2,8.016049988530407e-06
AMPH,0.0002781623366814389
ARAF,3.0354792322384393e-05
MCCC1,0.0005051907304091013
LAMP3,0.009730425082532706
FAP,0.0006348302989663849
NEBL,6.345442707932056e-05
ACER3,3.062810974746731e-05
UBE2K,3.239221735017142e-07
PIK3C3,5.9011869172434206e-06
N4BP2,2.6459120546688136e-05
TIGAR,1.383947154309379e-06
TULP3,4.7232759097441455e-06
SYNJ2,0.00043078058674226975
ADCY2,0.007525268062061127
PPP2R5C,3.026363366738896e-07
PMS2P1,6.627263617073211e-07
RBFOX1,0.17694880380176392
GNB1,2.980822995491778e-05
HOXA9,0.6915949462775385
EDN1,0.9432581645800424
MLLT10,4.4872702385624985e-06
ZCWPW1,4.5906222398738806e-05
ADCYAP1R1,0.34901225427877214
FGF20,0.011376452954426694
P2RY10,0.33355490031539126
ITM2A,0.016931436515852917
NRDC,8.751039614380145e-07
VDAC3,1.3641164327151704e-07
PCM1,6.113636428755343e-06
TNRC6C,9.851461852589154e-05
CBFA2T2,2.001582190956353e-05
BRINP1,0.00011840353152581296
ITCH,2.253088375695283e-06
PKD2L2,0.5029468316915303
TP53INP2,0.0004425694260054331
SDF4,0.0003236282479974769
MYH7B,0.5087988789038633
BPIFB2,0.20077736065638727
TP73,0.2060838938191154
TOLLIP,2.8047391249048568e-05
UBE2D4,2.8557293429988246e-06
CLUL1,0.0009858910771659876
RUNX1T1,4.762425662495804e-05
CDH17,0.00532636068607928
THOC1,2.458137266281287e-05
FKBP7,6.779237790131038e-06
OSBPL6,2.5785658446185367e-05
SLC1A3,0.03575759482328027
XRCC5,1.5698620348139553e-07
LXN,2.7784081382694975e-06
SP140,0.13981847585048862
MKNK1,2.4233332445323843e-05
TNS1,0.03508403745647549
REXO1,0.012175314160090519
SAR1A,8.499299063814469e-08
CDC14A,0.00029360846746634184
RAPGEF3,0.09313792344111446
CEACAM1,0.0024802693349225947
SENP1,1.76024349478822e-05
DUSP13,0.016668447422969503
CIC,0.00030899869149646593
LIPE,0.00567846032748871
FDFT1,2.2391268863484984e-06
PAFAH1B3,8.957645618887956e-05
OPHN1,0.0012652892476862278
AFM,0.008592475947506393
KIF22,4.0118790592417254e-06
SCGN,9.180916119796922e-07
CARMIL1,0.7603891819203508
PGM1,0.009447955411849535
DDX1,4.582290679225366e-07
DNM2,0.001324248152127371
EPB41L2,0.0003289997330624338
RIMS1,0.01267450155082432
MOXD1,0.00016890529251251067
STX7,6.991553309263233e-06
RABL2B,0.00017199791678970295
KEAP1,2.67914957533642e-05
DDX43,0.2043715667250344
PTPRH,0.002496712045974916
DCT,0.019062852660697748
SLC35C2,3.897479287649237e-05
CRYBG3,3.645544070082044e-05
EPHA6,0.0025181005988155316
SCTR,0.17690726961623468
RFX3,2.541590039667893e-05
RIF1,3.8425772053146856e-05
RAB21,2.5474047414151405e-05
SLC4A4,0.024249438850277034
SMARCA2,7.53961613822138e-06
RDH8,0.49915654938231047
SESN1,5.3194214030017e-05
MID2,2.2149515111523556e-05
DNAAF6,0.34481450112898604
COL5A3,0.031944038434126756
SRCAP,0.0010380335585169639
PUM3,2.1584981533872614e-05
CPB2,0.13473874756768883
CHRNA3,0.03862242768735084
KCNN2,0.12134447903137006
CNOT4,4.990664708763274e-07
PSEN1,1.0106446369103754e-05
CPOX,4.946066241169392e-05
CLDND1,2.5250550128232907e-06
MOK,3.9725383101119225e-05
HSP90AA1,1.142748528977292e-05
RBL1,5.420118082304562e-05
DLGAP4,0.00023885240743456036
IGSF9B,0.0072200878618614295
CFHR2,0.6040090515706429
CROCCP3,0.0003553738765534416
NDC80,0.2260233063877798
AP4E1,2.6939625719852557e-05
RSBN1,1.7386371071728187e-05
MAGI3,1.3637306934079161e-05
CXCL2,0.11324258491653398
AFP,0.00848450323351535
COL4A4,0.0325458632054605
TCF7,0.3366383782917012
OSTM1,0.0003476574501375308
CDH7,0.14211082863387517
IMPG2,0.00047827211519848396
PCNP,4.98116988081197e-07
EXD2,4.241642737829682e-06
ARG2,3.432471302162423e-05
MEF2C,0.006316702041755901
PTPRC,0.31735298908462406
CACNA1S,0.1258245461518405
PKP1,0.3675912790662853
UBA5,3.042397297769934e-05
STK17B,0.007251563406648611
CDC14B,1.6534997717512447e-05
ZNF510,1.158512920715119e-05
LRP2,0.8954996707433984
ZNF506,7.3401673352524914e-06
JMJD4,0.0002675241610219663
DUSP12,4.0815324418159584e-07
AACS,7.927767670136207e-06
DELE1,1.7172813935357347e-05
SLC13A1,0.004710949595955149
CADPS2,0.0018732377564470513
PCDHB4,0.001738643065233232
PCDHA6,5.61948543449017e-05
PCDHGA2,0.00010642475464312946
HSPB11,1.459854341394814e-07
PHLPP1,0.0001351907251194715
ATP8B1,0.07132033622943797
IL12RB2,0.028504071964715733
SMARCD3,0.02928534490173666
WDR70,6.735612540948663e-05
FYB1,0.16413260136766947
MPP4,0.11526702926624645
STRADB,0.0002448840744101278
BZW1,7.434931900992002e-05
PGR,0.0004731850567967438
C1QTNF3,0.000991322067430864
ME2,1.834688265722422e-05
C5orf22,1.5486571019826292e-06
CCNT2,1.6230965359444708e-05
FAM135A,0.0001393025077034707
COL19A1,0.6181277539583636
EPB41L3,7.01025537742364e-05
COBLL1,4.700566568587392e-05
DLG3,4.62615446280032e-05
KCNK2,0.027296561400305255
TRAF5,0.0007684127381217328
MRPL22,0.011093433794117522
GEMIN5,1.7171785776497213e-05
OPRK1,0.04975361875427125
NFE2L1,8.81748553377518e-06
SEMA5B,0.12573241609460364
GSK3B,2.0189558283702744e-05
ITGB5,0.0025723622023155358
XPO1,8.322423526948519e-06
LINC01587,0.18881036712617608
RNF13,2.0713525383089787e-07
TRPM3,0.00011785065193388892
PALB2,3.920437133897268e-05
DOP1A,5.530840867006849e-05
LYRM2,3.0770453380817635e-06
BCKDHB,4.195658450549342e-06
KAT6A,1.0798772749912977e-05
TUT7,0.00029160186527451865
ULK2,0.00032765180367022085
GRHL2,0.04178326169000775
TNPO1,8.277060374072392e-06
PLOD1,0.0050490180653698915
P2RX5,0.05067976437818823
ITGAE,5.922907807778984e-08
DIS3,0.00037621436865336016
PIBF1,1.0402914694003377e-05
TDRD3,1.0121708825476308e-06
NUFIP1,1.7062439959972673e-05
PDS5B,1.3632081148004302e-06
OXCT1,6.1411613336143725e-06
RRAGB,1.2035036832144117e-06
EPYC,0.013831074290186296
CYLD,0.0001535409376720414
SLC27A5,7.870143644129276e-07
ZNF324,1.528682063046329e-05
ZNF671,2.370241584823821e-06
ZNF416,1.0092924501601136e-05
ZNF586,5.228767360806402e-06
ZNF446,0.0001682690930750409
ZNF264,2.1604429852162093e-05
RPS5,6.14752963251677e-05
FAT1,0.011394453748908795
YTHDC1,0.0001422801656003887
CHMP2B,0.0003456215697722242
SMAP2,1.6431081024204198e-05
PPIE,8.337342875270927e-08
ZMPSTE24,2.1671334207949235e-08
STARD7,2.40713373557521e-06
NOA1,0.0001519608813926582
REST,0.0044323666037271925
HAL,0.004460159888694781
SSH1,4.7544350031894295e-05
GSTP1,0.16112600580077902
APLP2,3.359117119516791e-05
FAM234B,5.578181129116938e-06
SLCO1A2,0.0006543601177942372
WBP11,5.173037589512556e-06
EIF3I,1.1872158208918716e-05
NKAIN1,0.0062398755415279455
COL16A1,0.03281308280705606
TXLNA,1.8636976415765574e-07
APOB,0.034018437178180656
NCOA1,1.2378017302361594e-05
AGBL5,6.973933583360167e-05
EFR3B,0.00010956384308506515
KIF3C,1.945387198449601e-05
RAB10,0.00012138175604778096
